StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
46417,1463326.333936005830765,565172.489598333835602, , ,22,outbound,forward facing back of curb,sidewalk, 
05520,1471862.151510000228882,537284.485335081815720, ,Shelter,"17, 9",outbound,forward facing back of sidewalk,sidewalk, 
45890,1491254.028408586978912,535524.316611334681511, , ,46x,outbound,forward facing back of sidewalk,sidewalk, 
37720,1458111.208867594599724,492390.626960262656212, , ,62x,outbound,forward facing back of curb,sidewalk, 
23800,1459226.108868762850761,528213.446390584111214,Bench, ,"15, 62x",outbound,forward facing back of sidewalk,sidewalk, 
07810,1450577.176363512873650,535763.563508167862892, ,Shelter,"20, 6",inbound,forward facing back of curb,sidewalk, 
11600,1444392.157893672585487,502190.510903760790825, ,Shelter,20,not applicable,forward facing back of curb,sidewalk, 
23310,1454010.005783930420876,530774.427161008119583, , ,20,inbound,forward facing back of curb,sidewalk, 
45388,1410751.172026172280312,512573.355295509099960, , ,55,outbound,forward facing back of curb, , 
19650,1447801.164527088403702,557338.605987921357155, , ,26,outbound,forward facing edge of pavement, , 
09140,1469578.004503503441811,542206.541435837745667, , ,39,not applicable,forward facing back of sidewalk,sidewalk,transfer point
29270,1447179.167739585042000,539097.335712000727654, , ,"10, 19",inbound,forward facing back of curb,sidewalk, 
26020,1441756.181538343429565,535259.663269251585007, , ,16,outbound,forward facing back of sidewalk, , 
60051,1459118.993925511837006,561133.540327176451683, , ,13, , , , 
25390,1451245.246549680829048,543431.367726340889931, , ,"40x, 46x, 48x, 52x, 53x, 63x, 64x, 74x, 77x",not applicable,forward facing back of curb,sidewalk, 
05780,1439797.003370091319084,531217.177259758114815, , ,"12, 2, 30",not applicable,forward facing back of curb,sidewalk, 
46492,1424288.052760750055313,493604.163247093558311, , ,42,outbound,forward facing edge of pavement, , 
11915,1480906.047136083245277,540739.269764095544815, , ,222,outbound,forward facing back of curb,sidewalk, 
29030,1446189.051609590649605,505312.467586338520050, , ,20,outbound,forward facing edge of pavement,sidewalk, 
05540,1473257.158890590071678,536927.696350499987602, ,Shelter,"17, 9",inbound,forward facing back of sidewalk,sidewalk, 
43340,1471004.185706257820129,528240.881375089287758, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
46288,1443408.019770085811615,525436.452600762248039,Bench, ,30,inbound,forward facing back of sidewalk,sidewalk, 
37480,1484340.272223010659218,502082.562628835439682, , ,"27, 51, 64x",outbound,forward facing back of curb,sidewalk, 
24580,1460954.105740845203400,531050.693340748548508, , ,15,inbound,forward facing edge of pavement,sidewalk, 
02840,1445725.198206588625908,565972.417788505554199, , ,7,inbound,forward facing edge of pavement, , 
03180,1459591.215093925595284,529177.587178841233253, ,Shelter,15,inbound,forward facing back of sidewalk,sidewalk,transfer point
32720,1433209.089708670973778,549893.466350674629211, ,Shelter,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point
13210,1447850.138510510325432,553398.376007512211800, , ,26,outbound,forward facing back of sidewalk,sidewalk, 
45937,1472459.985288083553314,558090.467017009854317,Bench, ,11,outbound,forward facing back of sidewalk,sidewalk,transfer point
49524,1476984.859768509864807,533851.414445340633392, , ,"40x, 46x",inbound,forward facing back of sidewalk,sidewalk, 
15320,1477854.209079667925835,546939.401392668485641, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
18590,1460529.610854923725128,551964.675790920853615,Bench, ,11,inbound,forward facing back of sidewalk,sidewalk,transfer point
30460,1451919.145792424678802,551267.635846421122551, ,Shelter,21,inbound,forward facing back of curb,sidewalk, 
19400,1433898.166414514183998,510991.359443753957748, , ,24,outbound,forward facing back of sidewalk,sidewalk, 
21200,1445444.108217597007751,504289.334133923053741, , ,"19, 20",outbound,forward facing back of sidewalk,sidewalk,transfer point
59851,1476969.064524501562119,548225.378479510545731, , ,"23, 3", , , , 
15400,1478768.090782091021538,546026.414045423269272, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk,transfer point
14205,1503730.077603429555893,523209.329758420586586, , ,40x,outbound,forward facing edge of pavement, , 
60395,1425018.788832083344460,566118.914542749524117, , ,1, , , , 
46362,1450169.227704346179962,578431.273448169231415, , ,7,inbound,forward facing back of curb, , 
49293,1469608.252802595496178,532626.915253922343254, , ,29, , , , 
46260,1447515.085374847054482,512860.472831502556801, , ,57,outbound,forward facing back of curb,sidewalk, 
07380,1450802.247763752937317,540816.536998003721237, ,Shelter,"14, 15, 20, 27, 46x, 48x, 53x, 6, 62x, 63x, 64x, 74x, 77x, 82x, 85x, 9",not applicable,forward facing back of curb,sidewalk,transfer point
11120,1429830.368447750806808,554013.760275423526764, , ,34,outbound,forward facing back of curb,sidewalk, 
23000,1467888.067594677209854,497500.486491173505783, , ,14,outbound,forward facing back of sidewalk,sidewalk, 
45735,1443871.707162916660309,555934.223297998309135, , ,3,inbound,forward facing edge of pavement,sidewalk, 
46689,1451454.980382174253464,573373.485335424542427,Bench, ,7,outbound,forward facing back of sidewalk,sidewalk, 
08040,1457510.365253001451492,536761.027064427733421, , ,27,inbound,forward facing back of curb,sidewalk, 
46195,1429052.970724344253540,500870.525354757905006, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
22360,1455654.013978838920593,528169.600349679589272, , ,14,inbound,forward facing back of sidewalk,sidewalk, 
46180,1414571.052181676030159,501270.563924759626389, , ,42,outbound,forward facing back of curb,sidewalk, 
09050,1469046.017050430178642,547089.346958920359612, , ,39,inbound,forward facing back of curb,sidewalk, 
29040,1438238.053404003381729,503459.516567841172218, , ,"12, 43",not applicable,forward facing back of sidewalk,sidewalk, 
07590,1433915.991510093212128,547067.596018165349960, , ,34,inbound,forward facing back of curb,sidewalk, 
32590,1438998.258248418569565,548514.360185012221336, , ,8,outbound,forward facing back of curb,sidewalk, 
29020,1447055.178486257791519,506229.620935752987862, , ,20,outbound,forward facing back of curb,sidewalk, 
01590,1450473.033199086785316,518352.587175339460373, , ,30,outbound,forward facing back of sidewalk,sidewalk, 
23780,1458988.091956347227097,530072.385258004069328, , ,62x,inbound,forward facing back of sidewalk,sidewalk, 
41434,1444005.971002012491226,607321.649722427129745, , ,98,inbound,forward facing back of curb,sidewalk, 
18520,1458081.112799167633057,550572.618863761425018, , ,"11, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point
23620,1455982.179004922509193,535435.658980250358582, , ,"15, 62x",inbound,forward facing back of curb,sidewalk, 
40010,1461132.128350675106049,561958.456984415650368, , ,22,outbound,forward facing back of curb,sidewalk, 
19420,1434108.251952335238457,510765.672887250781059, , ,24,inbound,forward facing back of sidewalk,sidewalk, 
45906,1447039.054502755403519,557725.567812427878380, , ,26,inbound,forward facing back of curb,sidewalk, 
24370,1457361.173950344324112,482157.413502842187881, , ,62x,not applicable,forward facing back of curb,sidewalk, 
01760,1451274.186452418565750,519953.568881511688232, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
27530,1461933.977140679955482,523546.458349257707596,Bench, ,28,outbound,forward facing back of sidewalk,sidewalk, 
45042,1450257.598262503743172,541696.246524676680565, , ,15,outbound, ,sidewalk,transfer point
02850,1445580.080386593937874,565426.567174166440964, , ,7,inbound,forward facing edge of pavement, , 
25090,1437534.148971930146217,557106.588407337665558,Bench, ,1,outbound,forward facing back of sidewalk,sidewalk,transfer point
09090,1470133.975832507014275,543750.527193009853363, , ,39,outbound,rear facing back of curb,sidewalk, 
45104,1476344.092021167278290,535276.866318836808205, ,Shelter,"221, 9",outbound,forward facing back of curb,sidewalk,transfer point
04409,1443453.240152090787888,565472.644509837031364, , ,13,outbound,forward facing edge of pavement, , 
05800,1438262.968380421400070,531928.350378096103668, , ,30,outbound,forward facing back of sidewalk,sidewalk, 
35260,1431149.114497929811478,542310.519574344158173, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk,transfer point
44170,1434448.256521672010422,509088.401635512709618,Bench, ,56,inbound,forward facing back of curb,sidewalk, 
29730,1439472.234006509184837,524847.356994166970253, , ,12,outbound,forward facing back of sidewalk,sidewalk, 
37690,1458927.342077836394310,496261.792774334549904, , ,62x,outbound,forward facing back of curb,sidewalk, 
59580,1446830.017847344279289,544942.175072178244591, , ,"40x, 46x, 52x, 62x, 64x, 74x, 82x", , , , 
46695,1404219.928198918700218,497312.961603760719299, ,Shelter,16,not applicable,forward facing back of curb,sidewalk, 
24315,1457945.072716921567917,491271.452033251523972, , ,62x,outbound,forward facing back of curb, , 
25930,1443149.005852431058884,537613.355084165930748, , ,16,inbound,forward facing back of sidewalk,sidewalk, 
45011,1449235.707261666655540,541837.886989429593086, , ,"48x, 53x, 62x, 63x, 77x, 82x, 85x",not applicable,forward facing back of curb,sidewalk, 
24730,1444739.261530175805092,548299.580102756619453, , ,1,inbound,rear facing back of curb,sidewalk, 
19340,1433353.084499418735504,513293.550705507397652, , ,24,outbound,forward facing back of sidewalk,sidewalk, 
03410,1442642.097089335322380,565317.540161252021790, , ,13,outbound,forward facing edge of pavement,sidewalk, 
02400,1445434.107581421732903,549189.677075833082199, , ,7,outbound,forward facing back of curb,sidewalk, 
45127,1445858.535210251808167,635686.567073836922646, , ,"77x, 97",inbound,forward facing back of sidewalk,sidewalk, 
46211,1422693.015924587845802,503368.330726593732834, , ,55,inbound,forward facing back of curb, , 
11935,1482595.739622846245766,540533.187827169895172, , ,222,outbound,forward facing back of curb,sidewalk, 
15790,1461097.190100342035294,534188.350123167037964, , ,27,inbound,forward facing back of sidewalk,sidewalk, 
43888,1462370.545165181159973,552861.252737924456596, , ,13,outbound,forward facing back of curb,sidewalk, 
46217,1436477.303316593170166,501488.321363255381584, , ,55,inbound,forward facing back of curb, , 
46501,1407688.207023501396179,570963.393370836973190, , ,18,inbound,forward facing back of curb,sidewalk, 
40720,1441393.125177845358849,604025.527705758810043, , ,98,inbound,forward facing edge of pavement,sidewalk, 
17230,1452305.097776427865028,542178.509011581540108, , ,23,inbound,forward facing back of curb,sidewalk,transfer point
22660,1463333.160365924239159,516335.362863332033157, ,Shelter,"14, 28",inbound,forward facing back of curb,sidewalk, 
52790,1420442.779611423611641,495377.435291081666946, , ,42, , , , 
27790,1473452.246426925063133,531343.367624178528786, , ,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,transfer point
18800,1469022.033502593636513,553866.450202584266663, , ,11,outbound,forward facing back of sidewalk,sidewalk, 
32250,1475179.142579421401024,546488.697569668292999, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point
52270,1418358.019017174839973,505659.592876344919205, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
45726,1404279.965152338147163,548858.505822166800499, , ,35,outbound,forward facing back of curb,sidewalk, 
31750,1475235.204475179314613,550969.673515841364861, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
27635,1466757.746364504098892,524442.506425917148590, , ,28,not applicable,forward facing back of curb,sidewalk, 
25170,1435941.240740418434143,559496.407774671912193, , ,1,outbound,forward facing edge of pavement, ,transfer point
18120,1450388.172804504632950,543341.686475262045860, ,Shelter,"11, 21",outbound,rear facing back of curb,sidewalk, 
12210,1436074.186996847391129,555800.598893344402313, , ,18,outbound,forward facing back of sidewalk,sidewalk, 
45783,1421028.439529344439507,515852.057727590203285, , ,56, , , , 
24960,1440212.114088431000710,553552.616512671113014, , ,1,outbound,forward facing back of sidewalk,sidewalk, 
00260,1482854.198423504829407,533208.649654760956764, ,Shelter,"221, 40x, 46x, 9",inbound,forward facing back of sidewalk,sidewalk, 
31500,1467106.110825255513191,549996.526512011885643, , ,3,inbound,forward facing back of curb,sidewalk, 
27010,1450136.840301930904388,523405.006532415747643, , ,20,outbound,forward facing back of curb,sidewalk, 
45480,1419752.136635750532150,508634.650902584195137, , ,16,outbound,forward facing back of curb,sidewalk, 
46112,1444010.870270431041718,502896.172878250479698, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
29280,1446629.004469841718674,538653.682727918028831,Bench, ,"10, 19",outbound,forward facing back of curb,sidewalk, 
08720,1449362.247034847736359,533227.502635419368744, ,Shelter,6,not applicable,forward facing back of curb,sidewalk,transfer point
43140,1484343.771559834480286,532069.962627679109573,Bench, ,221,outbound,forward facing back of sidewalk,sidewalk, 
46255,1449180.035128921270370,514320.474504679441452, , ,57,inbound,forward facing back of sidewalk,sidewalk, 
31160,1447279.255794003605843,571649.637077093124390, , ,7,outbound,forward facing back of curb,sidewalk, 
21385,1440936.984685927629471,491276.332600921392441, , ,"19, 51",inbound,forward facing back of curb, , 
46423,1430759.454516097903252,522053.548933506011963, , ,16,inbound,forward facing back of sidewalk,sidewalk, 
38205,1483727.843985930085182,526397.943459928035736, , ,52x,inbound,forward facing back of sidewalk,sidewalk, 
